,Unnamed: 0,date,index,day_index,ticker,close,volume,vwap,change
0,101172,3/15/2018,101172,0,RJF,94.0942,1068657,94.1025,0.0
1,101173,3/16/2018,101173,0,RJF,96.2143,1273878,95.9706,2.1200999999999937
2,101174,3/19/2018,101174,0,RJF,95.1789,912245,94.8344,-1.0353999999999957
3,101175,3/20/2018,101175,0,RJF,95.1098,467833,95.1286,-0.06909999999999172
4,101176,3/21/2018,101176,0,RJF,95.5043,624024,95.5942,0.39449999999999363
5,101177,3/22/2018,101177,0,RJF,90.3272,818148,91.715,-5.177099999999996
6,101178,3/23/2018,101178,0,RJF,85.9391,1507856,87.4313,-4.3881000000000085
7,101179,3/26/2018,101179,0,RJF,88.3156,901257,87.5777,2.376500000000007
8,101180,3/27/2018,101180,0,RJF,86.4321,1044734,87.741,-1.883499999999998
9,101181,3/28/2018,101181,0,RJF,86.5406,920812,86.2791,0.10849999999999227
10,101182,3/29/2018,101182,0,RJF,88.4196,1030536,88.01700000000002,1.8790000000000049
11,101183,4/2/2018,101183,0,RJF,85.3737,995142,85.7805,-3.045900000000003
12,101184,4/3/2018,101184,0,RJF,86.5307,718089,86.2527,1.1569999999999965
13,101185,4/4/2018,101185,0,RJF,87.1439,804501,86.2585,0.6132000000000062
14,101186,4/5/2018,101186,0,RJF,87.3911,912818,87.3407,0.24719999999999231
15,101187,4/6/2018,101187,0,RJF,83.8804,1305996,84.24700000000001,-3.5107
16,101188,4/9/2018,101188,0,RJF,83.8903,715627,84.6828,0.009900000000001796
17,101189,4/10/2018,101189,0,RJF,85.7297,866598,85.4547,1.8393999999999977
18,101190,4/11/2018,101190,0,RJF,84.8594,637300,84.9989,-0.8703000000000003
19,101191,4/12/2018,101191,0,RJF,86.1648,519688,86.3383,1.305400000000006
20,101192,4/13/2018,101192,0,RJF,84.5924,712413,84.9929,-1.5724000000000018
21,101193,4/16/2018,101193,0,RJF,85.5913,1285712,85.6995,0.9989000000000061
22,101194,4/17/2018,101194,0,RJF,86.0264,1736260,86.1746,0.4350999999999914
23,101195,4/18/2018,101195,0,RJF,85.6209,630393,85.8001,-0.4054999999999893
24,101196,4/19/2018,101196,0,RJF,87.0351,562006,86.6155,1.414199999999994
25,101197,4/20/2018,101197,0,RJF,86.8274,672721,86.79700000000003,-0.20770000000000266
26,101198,4/23/2018,101198,0,RJF,86.6494,394269,86.6221,-0.17799999999999727
27,101199,4/24/2018,101199,0,RJF,85.9473,561332,86.2313,-0.7021000000000015
28,101200,4/25/2018,101200,0,RJF,85.8583,901478,85.5488,-0.08899999999999864
29,101201,4/26/2018,101201,0,RJF,88.8448,1333242,88.4801,2.9865000000000066
30,101202,4/27/2018,101202,0,RJF,90.2985,854935,89.7334,1.4536999999999978
31,101203,4/30/2018,101203,0,RJF,88.7558,982885,89.4399,-1.5427000000000106
32,101204,5/1/2018,101204,0,RJF,88.9536,399655,88.2654,0.19780000000000086
33,101205,5/2/2018,101205,0,RJF,87.5394,542487,88.0328,-1.414199999999994
34,101206,5/3/2018,101206,0,RJF,86.6197,628278,86.3127,-0.919700000000006
35,101207,5/4/2018,101207,0,RJF,88.55799999999998,451199,88.2714,1.938299999999984
36,101208,5/7/2018,101208,0,RJF,90.1897,656382,89.8963,1.6317000000000235
37,101209,5/8/2018,101209,0,RJF,90.2392,663123,90.2743,0.04949999999999477
38,101210,5/9/2018,101210,0,RJF,91.4061,713962,90.9387,1.1668999999999983
39,101211,5/10/2018,101211,0,RJF,92.0885,504526,91.9016,0.6824000000000012
