,Unnamed: 0,date,index,day_index,ticker,close,volume,vwap,change
0,126516,3/15/2018,126516,0,XOM,71.3967,15640605,71.4552,0.0
1,126517,3/16/2018,126517,0,XOM,72.0683,32109720,71.8873,0.671599999999998
2,126518,3/19/2018,126518,0,XOM,71.1377,12744781,71.2394,-0.9305999999999983
3,126519,3/20/2018,126519,0,XOM,70.9842,13003183,71.1294,-0.15349999999999397
4,126520,3/21/2018,126520,0,XOM,71.9916,15418459,71.8958,1.007400000000004
5,126521,3/22/2018,126521,0,XOM,70.5141,17737019,70.9972,-1.4775000000000063
6,126522,3/23/2018,126522,0,XOM,69.9289,20157333,70.5119,-0.5852000000000004
7,126523,3/26/2018,126523,0,XOM,70.9938,15032698,70.6246,1.0648999999999944
8,126524,3/27/2018,126524,0,XOM,70.706,15821908,71.0781,-0.28779999999999006
9,126525,3/28/2018,126525,0,XOM,69.8521,18163875,70.3351,-0.8539000000000101
10,126526,3/29/2018,126526,0,XOM,71.579,14882885,71.3768,1.7269000000000005
11,126527,4/2/2018,126527,0,XOM,70.2455,17891083,69.9949,-1.3334999999999866
12,126528,4/3/2018,126528,0,XOM,71.9724,15999151,71.2267,1.7268999999999863
13,126529,4/4/2018,126529,0,XOM,71.8285,13122170,71.3125,-0.14389999999998793
14,126530,4/5/2018,126530,0,XOM,72.9317,14199993,72.8495,1.103200000000001
15,126531,4/6/2018,126531,0,XOM,71.8285,14299567,72.0538,-1.103200000000001
16,126532,4/9/2018,126532,0,XOM,71.8285,11103111,72.2039,0.0
17,126533,4/10/2018,126533,0,XOM,73.9391,19292201,74.0632,2.110599999999991
18,126534,4/11/2018,126534,0,XOM,74.2845,13733954,74.2443,0.34539999999999793
19,126535,4/12/2018,126535,0,XOM,74.083,13270354,74.2648,-0.2014999999999958
20,126536,4/13/2018,126536,0,XOM,74.6778,10924966,74.7139,0.5948000000000064
21,126537,4/16/2018,126537,0,XOM,75.3494,10743642,75.3581,0.671599999999998
22,126538,4/17/2018,126538,0,XOM,75.1479,10478093,75.1595,-0.2014999999999958
23,126539,4/18/2018,126539,0,XOM,76.0017,12061415,76.0866,0.8537999999999926
24,126540,4/19/2018,126540,0,XOM,76.1936,11291467,76.058,0.19190000000000396
25,126541,4/20/2018,126541,0,XOM,75.7907,12072220,75.602,-0.4029000000000025
26,126542,4/23/2018,126542,0,XOM,76.3375,11729830,75.9741,0.5468000000000046
27,126543,4/24/2018,126543,0,XOM,75.1671,14101979,75.7632,-1.1704000000000008
28,126544,4/25/2018,126544,0,XOM,76.2704,13865599,75.6008,1.1032999999999902
29,126545,4/26/2018,126545,0,XOM,77.5751,14554442,77.038,1.304700000000011
30,126546,4/27/2018,126546,0,XOM,74.6298,16346833,74.7512,-2.945300000000003
