,Unnamed: 0,date,index,day_index,ticker,close,volume,vwap,change
0,36352,3/15/2018,36352,0,DLTR,94.16,2781710,94.352,0.0
1,36353,3/16/2018,36353,0,DLTR,95.75,4172418,95.4409,1.5900000000000034
2,36354,3/19/2018,36354,0,DLTR,94.57,3122838,94.5822,-1.1800000000000068
3,36355,3/20/2018,36355,0,DLTR,94.94,2837074,94.4189,0.37000000000000455
4,36356,3/21/2018,36356,0,DLTR,94.72,3464388,95.1454,-0.21999999999999886
5,36357,3/22/2018,36357,0,DLTR,93.54,4472765,93.8714,-1.1799999999999926
6,36358,3/23/2018,36358,0,DLTR,91.95,2707652,92.9082,-1.5900000000000034
7,36359,3/26/2018,36359,0,DLTR,95.21,2648546,94.8319,3.259999999999991
8,36360,3/27/2018,36360,0,DLTR,93.63,1522358,94.0955,-1.5799999999999983
9,36361,3/28/2018,36361,0,DLTR,93.91,1983385,94.2917,0.28000000000000114
10,36362,3/29/2018,36362,0,DLTR,94.9,2357783,94.9427,0.9900000000000091
11,36363,4/2/2018,36363,0,DLTR,94.4,2603349,94.0073,-0.5
12,36364,4/3/2018,36364,0,DLTR,94.88,1790165,94.9138,0.47999999999998977
13,36365,4/4/2018,36365,0,DLTR,97.56,1938216,96.5059,2.680000000000007
14,36366,4/5/2018,36366,0,DLTR,99.0,2853430,99.2125,1.4399999999999977
15,36367,4/6/2018,36367,0,DLTR,98.72,3015936,98.7912,-0.28000000000000114
16,36368,4/9/2018,36368,0,DLTR,98.74,1642727,99.4156,0.01999999999999602
17,36369,4/10/2018,36369,0,DLTR,99.07,2434828,98.9767,0.3299999999999983
18,36370,4/11/2018,36370,0,DLTR,98.25,1624665,98.3728,-0.8199999999999932
19,36371,4/12/2018,36371,0,DLTR,98.1,1493375,98.5788,-0.15000000000000568
20,36372,4/13/2018,36372,0,DLTR,97.13,1649424,97.2944,-0.9699999999999989
21,36373,4/16/2018,36373,0,DLTR,97.55,1727634,97.2748,0.4200000000000017
22,36374,4/17/2018,36374,0,DLTR,98.87,1419419,98.7519,1.3200000000000074
23,36375,4/18/2018,36375,0,DLTR,100.52,1705220,100.8229,1.6499999999999915
24,36376,4/19/2018,36376,0,DLTR,98.9,1868707,98.6895,-1.6199999999999903
25,36377,4/20/2018,36377,0,DLTR,97.56,2376729,97.5144,-1.3400000000000034
26,36378,4/23/2018,36378,0,DLTR,97.51,2184534,97.2608,-0.04999999999999716
27,36379,4/24/2018,36379,0,DLTR,96.52,1851776,96.9094,-0.9900000000000091
28,36380,4/25/2018,36380,0,DLTR,96.91,1519106,96.6814,0.39000000000000057
29,36381,4/26/2018,36381,0,DLTR,96.93,2998485,96.5573,0.020000000000010232
30,36382,4/27/2018,36382,0,DLTR,97.36,1863935,97.2119,0.4299999999999926
31,36383,4/30/2018,36383,0,DLTR,95.89,1749728,96.6088,-1.4699999999999989
