,Unnamed: 0,Unnamed: 0.1,date,index,day_index,ticker,close,volume,vwap,change,P/E,EPS,PEG
0,0,66007,3/15/2018,66007,0,JCI,35.7043,5288675,35.6821,0.0,0.0,0,0.0
1,1,66008,3/16/2018,66008,0,JCI,35.617,7465126,35.635999999999996,-0.08730000000000615,0.0,0,0.0
2,2,66009,3/19/2018,66009,0,JCI,35.3356,4150954,35.3768,-0.2813999999999979,0.0,0,0.0
3,3,66010,3/20/2018,66010,0,JCI,34.7921,7017718,34.7883,-0.5435000000000016,0.0,0,0.0
4,4,66011,3/21/2018,66011,0,JCI,35.2579,4170481,35.2843,0.4658000000000016,0.0,0,0.0
5,5,66012,3/22/2018,66012,0,JCI,34.4524,6112816,34.8543,-0.8055000000000021,0.0,0,0.0
6,6,66013,3/23/2018,66013,0,JCI,33.317,5598107,33.6096,-1.135399999999997,0.0,0,0.0
7,7,66014,3/26/2018,66014,0,JCI,33.909,5403861,33.5073,0.5919999999999987,0.0,0,0.0
8,8,66015,3/27/2018,66015,0,JCI,33.3072,4581636,33.5647,-0.6017999999999972,0.0,0,0.0
9,9,66016,3/28/2018,66016,0,JCI,33.2781,6098111,33.2699,-0.02909999999999968,0.0,0,0.0
10,10,66017,3/29/2018,66017,0,JCI,34.2001,4209254,34.080999999999996,0.921999999999997,0.0,0,0.0
11,11,66018,4/2/2018,66018,0,JCI,32.9288,4588478,32.9819,-1.2712999999999963,0.0,0,0.0
12,12,66019,4/3/2018,66019,0,JCI,33.414,4654956,33.1331,0.485199999999999,0.0,0,0.0
13,13,66020,4/4/2018,66020,0,JCI,33.9672,4005510,33.6278,0.5531999999999968,0.0,0,0.0
14,14,66021,4/5/2018,66021,0,JCI,33.579,5741054,33.6187,-0.3881999999999977,0.0,0,0.0
15,15,66022,4/6/2018,66022,0,JCI,32.6473,4806239,32.9262,-0.9316999999999992,0.0,0,0.0
16,16,66023,4/9/2018,66023,0,JCI,32.2785,4831243,32.6054,-0.3688000000000001,0.0,0,0.0
17,17,66024,4/10/2018,66024,0,JCI,32.725,9491924,32.7222,0.4465000000000003,0.0,0,0.0
18,18,66025,4/11/2018,66025,0,JCI,33.2878,4901439,33.0745,0.5627999999999957,0.0,0,0.0
19,19,66026,4/12/2018,66026,0,JCI,33.2005,4674779,33.2174,-0.08729999999999905,0.0,0,0.0
20,20,66027,4/13/2018,66027,0,JCI,33.0743,4627566,33.1813,-0.1261999999999972,0.0,0,0.0
21,21,66028,4/16/2018,66028,0,JCI,33.676,5453202,33.5538,0.601700000000001,0.0,0,0.0
22,22,66029,4/17/2018,66029,0,JCI,33.2781,3716758,33.5038,-0.3978999999999999,0.0,0,0.0
23,23,66030,4/18/2018,66030,0,JCI,33.4237,3692787,33.4232,0.14559999999999462,0.0,0,0.0
24,24,66031,4/19/2018,66031,0,JCI,33.0064,4021956,33.0163,-0.4172999999999973,0.0,0,0.0
25,25,66032,4/20/2018,66032,0,JCI,33.2587,6002497,33.3646,0.2522999999999982,0.0,0,0.0
26,26,66033,4/23/2018,66033,0,JCI,33.1423,5283374,33.2502,-0.11639999999999873,0.0,0,0.0
27,27,66034,4/24/2018,66034,0,JCI,32.2882,5633636,32.4117,-0.8540999999999954,0.0,0,0.0
28,28,66035,4/25/2018,66035,0,JCI,32.7929,5152806,32.5198,0.5046999999999997,0.0,0,0.0
29,29,66036,4/26/2018,66036,0,JCI,33.3267,5538917,33.1845,0.5337999999999994,0.0,0,0.0
30,30,66037,4/27/2018,66037,0,JCI,33.4528,5021722,33.3906,0.126100000000001,0.0,0,0.0
31,31,66038,4/30/2018,66038,0,JCI,32.8705,5415911,33.046,-0.5823000000000036,50.57,0.6500,743.6764705882352
32,32,66039,5/1/2018,66039,0,JCI,34.8794,8402514,34.2008,2.0088999999999966,0.0,0,0.0
33,33,66040,5/2/2018,66040,0,JCI,34.268,6465313,34.3358,-0.6113999999999962,0.0,0,0.0
