,Unnamed: 0,Unnamed: 0.1,date,index,day_index,ticker,close,volume,vwap,change,P/E,EPS,PEG
0,0,116788,3/15/2018,116788,0,UNH,226.3125,3330210,226.0763,0.0,0.0,0,0.0
1,1,116789,3/16/2018,116789,0,UNH,224.7148,5690267,225.7975,-1.5977000000000032,0.0,0,0.0
2,2,116790,3/19/2018,116790,0,UNH,221.9436,3407257,222.1532,-2.771199999999993,0.0,0,0.0
3,3,116791,3/20/2018,116791,0,UNH,223.6497,3429080,223.06900000000002,1.7060999999999922,0.0,0,0.0
4,4,116792,3/21/2018,116792,0,UNH,219.7444,3419764,221.4347,-3.905299999999983,0.0,0,0.0
5,5,116793,3/22/2018,116793,0,UNH,212.2394,5894829,215.2097,-7.505000000000024,0.0,0,0.0
6,6,116794,3/23/2018,116794,0,UNH,209.6162,5741205,211.9809,-2.623199999999997,0.0,0,0.0
7,7,116795,3/26/2018,116795,0,UNH,216.0462,3561256,214.1775,6.430000000000009,0.0,0,0.0
8,8,116796,3/27/2018,116796,0,UNH,214.9515,3722110,216.2924,-1.094699999999989,0.0,0,0.0
9,9,116797,3/28/2018,116797,0,UNH,215.484,3179518,215.6414,0.5324999999999989,0.0,0,0.0
10,10,116798,3/29/2018,116798,0,UNH,211.0461,5529392,215.5265,-4.437900000000012,0.0,0,0.0
11,11,116799,4/2/2018,116799,0,UNH,214.202,6220689,214.93900000000002,3.1559000000000026,0.0,0,0.0
12,12,116800,4/3/2018,116800,0,UNH,221.4801,4651997,220.0807,7.278099999999995,0.0,0,0.0
13,13,116801,4/4/2018,116801,0,UNH,225.632,4674010,223.0099,4.151900000000012,0.0,0,0.0
14,14,116802,4/5/2018,116802,0,UNH,225.9081,3348090,226.196,0.27609999999998536,0.0,0,0.0
15,15,116803,4/6/2018,116803,0,UNH,220.8687,3231724,221.1651,-5.0394000000000005,0.0,0,0.0
16,16,116804,4/9/2018,116804,0,UNH,219.6556,3031520,221.0491,-1.2130999999999972,0.0,0,0.0
17,17,116805,4/10/2018,116805,0,UNH,223.6596,2773227,223.4047,4.004000000000018,0.0,0,0.0
18,18,116806,4/11/2018,116806,0,UNH,218.8371,3482120,220.2248,-4.822500000000018,0.0,0,0.0
19,19,116807,4/12/2018,116807,0,UNH,221.1448,2664457,221.6285,2.3077000000000107,0.0,0,0.0
20,20,116808,4/13/2018,116808,0,UNH,221.1842,2496580,221.4834,0.03940000000000055,0.0,0,0.0
21,21,116809,4/16/2018,116809,0,UNH,227.1409,4510623,226.6364,5.956699999999984,0.0,0,0.0
22,22,116810,4/17/2018,116810,0,UNH,235.2573,6180286,235.0925,8.116399999999999,0.0,0,0.0
23,23,116811,4/18/2018,116811,0,UNH,233.137,2940074,234.3821,-2.1202999999999856,0.0,0,0.0
24,24,116812,4/19/2018,116812,0,UNH,232.5058,2734927,232.7675,-0.6312000000000069,0.0,0,0.0
25,25,116813,4/20/2018,116813,0,UNH,231.8154,2842009,231.6454,-0.6903999999999826,0.0,0,0.0
26,26,116814,4/23/2018,116814,0,UNH,231.1054,3051703,231.1719,-0.7100000000000078,0.0,0,0.0
27,27,116815,4/24/2018,116815,0,UNH,230.987,2771226,231.528,-0.11840000000000828,0.0,0,0.0
28,28,116816,4/25/2018,116816,0,UNH,231.6577,2932258,230.2024,0.6707000000000107,0.0,0,0.0
29,29,116817,4/26/2018,116817,0,UNH,233.7583,2252787,233.6151,2.100599999999986,0.0,0,0.0
30,30,116818,4/27/2018,116818,0,UNH,236.8648,2301751,236.2266,3.106500000000011,0.0,0,0.0
31,31,116819,4/30/2018,116819,0,UNH,233.137,3446885,234.6095,-3.727800000000002,358.6723076923077,0.6500,5274.592760180995
32,32,116820,5/1/2018,116820,0,UNH,233.5807,2633467,232.9241,0.4437000000000069,0.0,0,0.0
33,33,116821,5/2/2018,116821,0,UNH,230.2375,3542681,230.83,-3.343199999999996,0.0,0,0.0
34,34,116822,5/3/2018,116822,0,UNH,230.918,2731552,229.43599999999998,0.6804999999999949,0.0,0,0.0
