,Unnamed: 0,Unnamed: 0.1,date,index,day_index,ticker,close,volume,vwap,change,P/E,EPS,PEG
0,0,40960,3/15/2018,40960,0,EMR,68.9808,3015210,68.9205,0.0,0.0,0,0.0
1,1,40961,3/16/2018,40961,0,EMR,70.3909,9730928,70.07300000000001,1.4101,0.0,0,0.0
2,2,40962,3/19/2018,40962,0,EMR,68.7862,3945227,68.7861,-1.6047000000000082,0.0,0,0.0
3,3,40963,3/20/2018,40963,0,EMR,68.6112,2285285,68.8703,-0.17499999999999716,0.0,0,0.0
4,4,40964,3/21/2018,40964,0,EMR,69.1947,2068518,69.2305,0.5835000000000008,0.0,0,0.0
5,5,40965,3/22/2018,40965,0,EMR,66.8801,3153787,67.5929,-2.3145999999999987,0.0,0,0.0
6,6,40966,3/23/2018,40966,0,EMR,65.5089,2836151,66.1183,-1.3712000000000018,0.0,0,0.0
7,7,40967,3/26/2018,40967,0,EMR,67.5998,3321810,67.1069,2.090900000000005,0.0,0,0.0
8,8,40968,3/27/2018,40968,0,EMR,66.0535,2840773,66.6143,-1.5463000000000022,0.0,0,0.0
9,9,40969,3/28/2018,40969,0,EMR,65.4505,2668733,65.6631,-0.6029999999999944,0.0,0,0.0
10,10,40970,3/29/2018,40970,0,EMR,66.423,1890758,66.3542,0.9724999999999966,0.0,0,0.0
11,11,40971,4/2/2018,40971,0,EMR,64.4585,3740005,64.3366,-1.9645000000000008,0.0,0,0.0
12,12,40972,4/3/2018,40972,0,EMR,65.9854,5067089,65.3816,1.5268999999999977,0.0,0,0.0
13,13,40973,4/4/2018,40973,0,EMR,66.2577,3791880,65.7381,0.2723000000000013,0.0,0,0.0
14,14,40974,4/5/2018,40974,0,EMR,66.53,2930364,66.4654,0.2723000000000013,0.0,0,0.0
15,15,40975,4/6/2018,40975,0,EMR,64.4877,4475551,64.7683,-2.0422999999999973,0.0,0,0.0
16,16,40976,4/9/2018,40976,0,EMR,64.37100000000001,2321435,64.9619,-0.11669999999999447,0.0,0,0.0
17,17,40977,4/10/2018,40977,0,EMR,65.7034,2430264,65.6972,1.3323999999999927,0.0,0,0.0
18,18,40978,4/11/2018,40978,0,EMR,65.2366,2736705,65.4349,-0.4668000000000063,0.0,0,0.0
19,19,40979,4/12/2018,40979,0,EMR,66.3258,3195090,66.2542,1.0892000000000053,0.0,0,0.0
20,20,40980,4/13/2018,40980,0,EMR,66.5397,3226301,66.8251,0.2138999999999953,0.0,0,0.0
21,21,40981,4/16/2018,40981,0,EMR,66.919,2517375,66.9774,0.37930000000000064,0.0,0,0.0
22,22,40982,4/17/2018,40982,0,EMR,67.4831,3914809,67.5338,0.5640999999999963,0.0,0,0.0
23,23,40983,4/18/2018,40983,0,EMR,68.6793,3057596,68.8436,1.1962000000000046,0.0,0,0.0
24,24,40984,4/19/2018,40984,0,EMR,68.7279,2291995,68.6254,0.048600000000007526,0.0,0,0.0
25,25,40985,4/20/2018,40985,0,EMR,68.2708,3962630,68.1491,-0.4571000000000112,0.0,0,0.0
26,26,40986,4/23/2018,40986,0,EMR,67.9791,2809181,68.3812,-0.29169999999999163,0.0,0,0.0
27,27,40987,4/24/2018,40987,0,EMR,66.423,4130006,66.4294,-1.5561000000000007,0.0,0,0.0
28,28,40988,4/25/2018,40988,0,EMR,66.8218,2380324,66.5814,0.3987999999999943,0.0,0,0.0
29,29,40989,4/26/2018,40989,0,EMR,65.6353,3411413,65.8608,-1.1864999999999952,0.0,0,0.0
30,30,40990,4/27/2018,40990,0,EMR,65.9562,4801013,65.5924,0.32089999999999463,0.0,0,0.0
31,31,40991,4/30/2018,40991,0,EMR,64.585,4419117,64.9986,-1.3712000000000018,99.36153846153844,0.6500,1461.199095022624
32,32,40992,5/1/2018,40992,0,EMR,67.0843,7483838,65.9813,2.4993000000000047,0.0,0,0.0
33,33,40993,5/2/2018,40993,0,EMR,65.7423,4454605,66.3075,-1.3419999999999987,0.0,0,0.0
34,34,40994,5/3/2018,40994,0,EMR,65.5672,3486499,65.5206,-0.17510000000000048,0.0,0,0.0
35,35,40995,5/4/2018,40995,0,EMR,66.5397,2476304,66.0722,0.9724999999999966,0.0,0,0.0
36,36,40996,5/7/2018,40996,0,EMR,67.3955,3219318,67.44800000000001,0.8558000000000021,0.0,0,0.0
37,37,40997,5/8/2018,40997,0,EMR,67.8429,3768761,67.6312,0.4474000000000018,0.0,0,0.0
38,38,40998,5/9/2018,40998,0,EMR,69.9533,3831413,69.3595,2.1103999999999985,0.0,0,0.0
39,39,40999,5/10/2018,40999,0,EMR,70.4673,2353645,70.3015,0.5139999999999958,0.0,0,0.0
40,40,41000,5/11/2018,41000,0,EMR,70.4967,2687263,70.6157,0.029400000000009637,0.0,0,0.0
41,41,41001,5/14/2018,41001,0,EMR,70.6534,3086937,70.7229,0.15670000000000073,0.0,0,0.0
42,42,41002,5/15/2018,41002,0,EMR,70.3303,2036682,70.2199,-0.3231000000000108,0.0,0,0.0
43,43,41003,5/16/2018,41003,0,EMR,70.4477,1598656,70.5436,0.1174000000000035,0.0,0,0.0
44,44,41004,5/17/2018,41004,0,EMR,71.4465,2717512,71.1035,0.9988000000000028,0.0,0,0.0
45,45,41005,5/18/2018,41005,0,EMR,71.6129,1848222,71.5499,0.16639999999999588,0.0,0,0.0
46,46,41006,5/21/2018,41006,0,EMR,72.5333,2234496,72.4849,0.9204000000000008,0.0,0,0.0
47,47,41007,5/22/2018,41007,0,EMR,71.7304,2002678,72.18,-0.8028999999999941,0.0,0,0.0
48,48,41008,5/23/2018,41008,0,EMR,71.4856,1922152,71.2848,-0.2447999999999979,0.0,0,0.0
49,49,41009,5/24/2018,41009,0,EMR,71.7206,2419365,71.4644,0.23499999999999946,0.0,0,0.0
50,50,41010,5/25/2018,41010,0,EMR,70.9765,2888452,70.8576,-0.7441000000000031,0.0,0,0.0
