,Unnamed: 0,Unnamed: 0.1,date,index,day_index,ticker,close,volume,vwap,change,P/E,EPS,PEG
0,0,64983,3/15/2018,64983,0,IT,123.15,518333,122.9488,0.0,0.0,0,0.0
1,1,64984,3/16/2018,64984,0,IT,124.02,700557,124.0368,0.8699999999999903,0.0,0,0.0
2,2,64985,3/19/2018,64985,0,IT,123.4,625668,123.0126,-0.6199999999999903,0.0,0,0.0
3,3,64986,3/20/2018,64986,0,IT,124.17,836465,124.4245,0.769999999999996,0.0,0,0.0
4,4,64987,3/21/2018,64987,0,IT,122.85,546654,123.4917,-1.3200000000000074,0.0,0,0.0
5,5,64988,3/22/2018,64988,0,IT,119.42,771890,120.295,-3.4299999999999926,0.0,0,0.0
6,6,64989,3/23/2018,64989,0,IT,117.69,959522,119.00200000000001,-1.7300000000000042,0.0,0,0.0
7,7,64990,3/26/2018,64990,0,IT,119.55,876171,118.8485,1.8599999999999997,0.0,0,0.0
8,8,64991,3/27/2018,64991,0,IT,117.61,664524,118.5279,-1.9399999999999975,0.0,0,0.0
9,9,64992,3/28/2018,64992,0,IT,116.81,745995,116.6622,-0.7999999999999972,0.0,0,0.0
10,10,64993,3/29/2018,64993,0,IT,117.62,934564,117.833,0.8100000000000023,0.0,0,0.0
11,11,64994,4/2/2018,64994,0,IT,116.06,642794,115.8467,-1.5600000000000025,0.0,0,0.0
12,12,64995,4/3/2018,64995,0,IT,116.79,675226,116.7421,0.730000000000004,0.0,0,0.0
13,13,64996,4/4/2018,64996,0,IT,117.97,628186,117.2228,1.1799999999999926,0.0,0,0.0
14,14,64997,4/5/2018,64997,0,IT,118.76,413775,118.8168,0.7900000000000063,0.0,0,0.0
15,15,64998,4/6/2018,64998,0,IT,116.29,683606,116.749,-2.4699999999999993,0.0,0,0.0
16,16,64999,4/9/2018,64999,0,IT,116.27,633388,117.0304,-0.020000000000010232,0.0,0,0.0
17,17,65000,4/10/2018,65000,0,IT,117.31,474742,117.3413,1.0400000000000065,0.0,0,0.0
18,18,65001,4/11/2018,65001,0,IT,116.32,400971,116.6404,-0.9900000000000092,0.0,0,0.0
19,19,65002,4/12/2018,65002,0,IT,116.64,640637,116.7842,0.3200000000000074,0.0,0,0.0
20,20,65003,4/13/2018,65003,0,IT,115.06,566314,115.3978,-1.5799999999999983,0.0,0,0.0
21,21,65004,4/16/2018,65004,0,IT,116.69,577486,116.6601,1.6299999999999957,0.0,0,0.0
22,22,65005,4/17/2018,65005,0,IT,117.84,430356,117.7456,1.1500000000000057,0.0,0,0.0
23,23,65006,4/18/2018,65006,0,IT,118.14,368959,118.3274,0.2999999999999972,0.0,0,0.0
24,24,65007,4/19/2018,65007,0,IT,118.88,502125,118.6255,0.7399999999999949,0.0,0,0.0
25,25,65008,4/20/2018,65008,0,IT,117.72,497169,117.8376,-1.1599999999999966,0.0,0,0.0
26,26,65009,4/23/2018,65009,0,IT,117.87,520343,117.7117,0.15000000000000568,0.0,0,0.0
27,27,65010,4/24/2018,65010,0,IT,118.0,821828,118.2526,0.12999999999999545,0.0,0,0.0
28,28,65011,4/25/2018,65011,0,IT,117.38,388543,116.9919,-0.6200000000000045,0.0,0,0.0
29,29,65012,4/26/2018,65012,0,IT,119.32,438617,119.0238,1.9399999999999975,0.0,0,0.0
30,30,65013,4/27/2018,65013,0,IT,121.18,1000438,120.9701,1.8600000000000136,0.0,0,0.0
31,31,65014,4/30/2018,65014,0,IT,121.29,996422,121.1789,0.10999999999999943,186.6,0.6500,2744.1176470588234
32,32,65015,5/1/2018,65015,0,IT,122.01,1084906,121.7388,0.7199999999999989,0.0,0,0.0
33,33,65016,5/2/2018,65016,0,IT,120.66,590226,120.6206,-1.3500000000000083,0.0,0,0.0
34,34,65017,5/3/2018,65017,0,IT,121.2,814839,120.7328,0.5400000000000063,0.0,0,0.0
35,35,65018,5/4/2018,65018,0,IT,123.02,635286,122.7563,1.8199999999999927,0.0,0,0.0
36,36,65019,5/7/2018,65019,0,IT,123.79,1354793,123.5458,0.7700000000000102,0.0,0,0.0
37,37,65020,5/8/2018,65020,0,IT,130.53,1295428,130.1256,6.739999999999995,0.0,0,0.0
38,38,65021,5/9/2018,65021,0,IT,133.54,879763,133.6155,3.009999999999991,0.0,0,0.0
39,39,65022,5/10/2018,65022,0,IT,134.37,1057052,133.5441,0.8300000000000125,0.0,0,0.0
40,40,65023,5/11/2018,65023,0,IT,135.04,1089014,134.8165,0.6699999999999875,0.0,0,0.0
41,41,65024,5/14/2018,65024,0,IT,134.8,875135,134.4289,-0.2399999999999807,0.0,0,0.0
42,42,65025,5/15/2018,65025,0,IT,135.17,1266636,134.9431,0.3699999999999761,0.0,0,0.0
43,43,65026,5/16/2018,65026,0,IT,135.73,517137,135.3599,0.5600000000000023,0.0,0,0.0
44,44,65027,5/17/2018,65027,0,IT,133.23,1051712,134.115,-2.5,0.0,0,0.0
45,45,65028,5/18/2018,65028,0,IT,134.23,912894,134.5975,1.0,0.0,0,0.0
46,46,65029,5/21/2018,65029,0,IT,132.25,878702,132.7903,-1.9799999999999895,0.0,0,0.0
47,47,65030,5/22/2018,65030,0,IT,131.35,935746,131.4443,-0.9000000000000057,0.0,0,0.0
48,48,65031,5/23/2018,65031,0,IT,131.76,828999,131.4757,0.4099999999999966,0.0,0,0.0
49,49,65032,5/24/2018,65032,0,IT,131.3,965462,131.4196,-0.4599999999999795,0.0,0,0.0
50,50,65033,5/25/2018,65033,0,IT,130.64,938543,130.7197,-0.660000000000025,0.0,0,0.0
51,51,65034,5/29/2018,65034,0,IT,131.05,896475,130.344,0.410000000000025,0.0,0,0.0
52,52,65035,5/30/2018,65035,0,IT,132.5,750823,132.3216,1.4499999999999886,0.0,0,0.0
53,53,65036,5/31/2018,65036,0,IT,132.74,2219331,132.5938,0.2400000000000091,0.0,0,0.0
54,54,65037,6/1/2018,65037,0,IT,132.65,913220,132.9072,-0.09000000000000341,0.0,0,0.0
55,55,65038,6/4/2018,65038,0,IT,135.42,495560,134.9641,2.7699999999999823,0.0,0,0.0
56,56,65039,6/5/2018,65039,0,IT,135.16,367837,135.2503,-0.2599999999999909,0.0,0,0.0
57,57,65040,6/6/2018,65040,0,IT,137.32,408363,136.8749,2.1599999999999966,0.0,0,0.0
58,58,65041,6/7/2018,65041,0,IT,137.37,794651,137.4717,0.05000000000001137,0.0,0,0.0
59,59,65042,6/8/2018,65042,0,IT,137.73,365034,137.4522,0.3599999999999852,0.0,0,0.0
60,60,65043,6/11/2018,65043,0,IT,137.16,406576,137.6255,-0.5699999999999932,0.0,0,0.0
61,61,65044,6/12/2018,65044,0,IT,138.47,272537,138.3327,1.3100000000000025,0.0,0,0.0
62,62,65045,6/13/2018,65045,0,IT,137.5,336831,137.9484,-0.9699999999999988,0.0,0,0.0
63,63,65046,6/14/2018,65046,0,IT,137.29,411895,137.3297,-0.210000000000008,0.0,0,0.0
64,64,65047,6/15/2018,65047,0,IT,137.94,754481,137.9272,0.6500000000000057,0.0,0,0.0
65,65,65048,6/18/2018,65048,0,IT,137.76,361395,137.8216,-0.18000000000000682,0.0,0,0.0
66,66,65049,6/19/2018,65049,0,IT,137.2,539826,136.9642,-0.5600000000000023,0.0,0,0.0
67,67,65050,6/20/2018,65050,0,IT,136.52,522377,136.5336,-0.6799999999999784,0.0,0,0.0
68,68,65051,6/21/2018,65051,0,IT,135.82,319048,135.9221,-0.7000000000000172,0.0,0,0.0
69,69,65052,6/22/2018,65052,0,IT,134.96,1151201,135.145,-0.8599999999999852,0.0,0,0.0
70,70,65053,6/25/2018,65053,0,IT,132.97,442029,133.0067,-1.9900000000000089,0.0,0,0.0
71,71,65054,6/26/2018,65054,0,IT,133.53,333565,133.6607,0.5600000000000023,0.0,0,0.0
72,72,65055,6/27/2018,65055,0,IT,130.81,567299,132.1319,-2.719999999999999,0.0,0,0.0
