,date,index,day_index,ticker,close,volume,vwap,target
92724,3/15/2018,92724,0,PEP,108.3157,3906797,108.6556,
92725,3/16/2018,92725,0,PEP,107.9772,7730790,108.27799999999999,
92726,3/19/2018,92726,0,PEP,106.7392,4216684,107.0103,
92727,3/20/2018,92727,0,PEP,106.2943,3319048,106.5644,
92728,3/21/2018,92728,0,PEP,105.1724,3867590,105.4775,
92729,3/22/2018,92729,0,PEP,104.3986,4325503,105.1172,
92730,3/23/2018,92730,0,PEP,102.6673,4873324,103.5604,
92731,3/26/2018,92731,0,PEP,103.3057,4119419,103.2415,
92732,3/27/2018,92732,0,PEP,104.1085,5036264,104.1316,
92733,3/28/2018,92733,0,PEP,105.5979,6412990,105.8309,
92734,3/29/2018,92734,0,PEP,105.5689,3829547,105.9332,
92735,4/2/2018,92735,0,PEP,103.5378,4325461,103.8817,
92736,4/3/2018,92736,0,PEP,104.6404,4698983,104.2606,
92737,4/4/2018,92737,0,PEP,106.5651,4694224,106.1024,
92738,4/5/2018,92738,0,PEP,106.9423,3275716,107.0374,
92739,4/6/2018,92739,0,PEP,105.714,3579131,106.12700000000001,
92740,4/9/2018,92740,0,PEP,105.7914,2619974,106.0202,
92741,4/10/2018,92741,0,PEP,105.8107,2827266,105.9537,
92742,4/11/2018,92742,0,PEP,105.1143,4000221,105.2459,
92743,4/12/2018,92743,0,PEP,104.7565,2691695,105.2099,
92744,4/13/2018,92744,0,PEP,105.6753,2828252,105.5567,
92745,4/16/2018,92745,0,PEP,106.3136,2769769,106.4095,
92746,4/17/2018,92746,0,PEP,105.2981,5021990,105.1387,
92747,4/18/2018,92747,0,PEP,103.4701,6525506,103.9042,
92748,4/19/2018,92748,0,PEP,102.1064,6320197,102.3177,
92749,4/20/2018,92749,0,PEP,99.1177,8649951,99.8375,
92750,4/23/2018,92750,0,PEP,99.2145,6670566,99.0035,
92751,4/24/2018,92751,0,PEP,98.1119,5695475,98.4807,
92752,4/25/2018,92752,0,PEP,97.8314,4828302,97.9776,
92753,4/26/2018,92753,0,PEP,99.8722,5978848,99.7404,
92754,4/27/2018,92754,0,PEP,98.37299999999999,4765865,98.7648,
92755,4/30/2018,92755,0,PEP,97.6283,5479886,97.8608,
92756,5/1/2018,92756,0,PEP,95.8777,4543872,96.0805,
92757,5/2/2018,92757,0,PEP,94.04,5927696,94.4275,
92758,5/3/2018,92758,0,PEP,94.3979,6668179,94.2723,
92759,5/4/2018,92759,0,PEP,95.7422,5936965,95.8785,
92760,5/7/2018,92760,0,PEP,95.0072,3475402,95.1778,
92761,5/8/2018,92761,0,PEP,93.6144,5333659,93.7246,
92762,5/9/2018,92762,0,PEP,93.0051,6201454,93.2531,
92763,5/10/2018,92763,0,PEP,94.0787,3100581,94.03200000000001,
92764,5/11/2018,92764,0,PEP,94.2334,3507269,94.1748,
92765,5/14/2018,92765,0,PEP,93.9626,4307908,93.9091,
92766,5/15/2018,92766,0,PEP,93.6241,6555680,93.6759,
92767,5/16/2018,92767,0,PEP,94.0013,5544684,93.9284,
92768,5/17/2018,92768,0,PEP,94.7074,6531126,94.4403,
92769,5/18/2018,92769,0,PEP,94.3108,6893957,94.512,
92770,5/21/2018,92770,0,PEP,96.2452,6678100,96.09,
92771,5/22/2018,92771,0,PEP,96.6514,6807646,96.5832,
92772,5/23/2018,92772,0,PEP,97.1543,6249855,96.84200000000001,
92773,5/24/2018,92773,0,PEP,96.8932,4696707,96.7794,
92774,5/25/2018,92774,0,PEP,97.0189,5324275,97.1,
92775,5/29/2018,92775,0,PEP,97.78299999999999,8302569,97.5435,
92776,5/30/2018,92776,0,PEP,98.4891,6256583,98.3847,
92777,5/31/2018,92777,0,PEP,97.8521,8270053,97.7019,
92778,6/1/2018,92778,0,PEP,97.8521,4414613,97.848,
92779,6/4/2018,92779,0,PEP,97.7253,3931982,97.8736,
92780,6/5/2018,92780,0,PEP,97.8131,4851861,97.9186,
92781,6/6/2018,92781,0,PEP,98.4183,3946695,98.0544,
92782,6/7/2018,92782,0,PEP,98.7404,5052853,98.6875,
92783,6/8/2018,92783,0,PEP,100.0386,4795523,99.7146,
92784,6/11/2018,92784,0,PEP,100.7413,3984511,100.5432,
92785,6/12/2018,92785,0,PEP,101.98100000000001,5075912,101.5075,
92786,6/13/2018,92786,0,PEP,102.7521,7553461,102.6844,
92787,6/14/2018,92787,0,PEP,102.6154,4812635,102.4998,
92788,6/15/2018,92788,0,PEP,105.0361,10572996,104.1649,
92789,6/18/2018,92789,0,PEP,102.8594,5971395,102.9655,
92790,6/19/2018,92790,0,PEP,103.4256,5504407,103.4242,
92791,6/20/2018,92791,0,PEP,103.2792,4601418,103.2446,
92792,6/21/2018,92792,0,PEP,104.675,6550685,104.4512,
92793,6/22/2018,92793,0,PEP,105.7779,5709358,105.6959,
92794,6/25/2018,92794,0,PEP,106.3831,5183024,106.3072,
92795,6/26/2018,92795,0,PEP,105.4656,5034143,105.51,
92796,6/27/2018,92796,0,PEP,105.6803,6229171,105.7738,
92797,6/28/2018,92797,0,PEP,106.0805,4297621,106.134,
92798,6/29/2018,92798,0,PEP,106.266,4721408,106.3082,
92799,7/2/2018,92799,0,PEP,106.9102,4711946,106.5851,
92800,7/3/2018,92800,0,PEP,106.1976,3769084,106.2401,
92801,7/5/2018,92801,0,PEP,106.9297,4870442,106.5115,
92802,7/6/2018,92802,0,PEP,106.9395,4387271,106.9227,
92803,7/9/2018,92803,0,PEP,105.1825,7866386,105.6677,
92804,7/10/2018,92804,0,PEP,110.1898,16107178,109.3154,
92805,7/11/2018,92805,0,PEP,109.8482,5521425,109.9175,
92806,7/12/2018,92806,0,PEP,108.8623,5500136,109.0563,
92807,7/13/2018,92807,0,PEP,109.9946,4417072,109.7032,
92808,7/16/2018,92808,0,PEP,110.2581,5413797,110.1635,
92809,7/17/2018,92809,0,PEP,112.1322,6783841,111.8132,
92810,7/18/2018,92810,0,PEP,112.0834,5379211,111.8697,
92811,7/19/2018,92811,0,PEP,113.0009,9241278,113.1591,
92812,7/20/2018,92812,0,PEP,113.2352,27609997,113.2881,
92813,7/23/2018,92813,0,PEP,111.6539,7769312,111.7263,
92814,7/24/2018,92814,0,PEP,111.9956,5095050,111.8281,
92815,7/25/2018,92815,0,PEP,112.4543,5450520,112.2886,
92816,7/26/2018,92816,0,PEP,112.2493,5096320,112.6747,
92817,7/27/2018,92817,0,PEP,111.5466,4563735,111.7319,
92818,7/30/2018,92818,0,PEP,111.449,3621803,111.4576,
92819,7/31/2018,92819,0,PEP,112.2493,4892122,112.0618,
92820,8/1/2018,92820,0,PEP,110.8926,4169179,110.9452,
92821,8/2/2018,92821,0,PEP,111.9468,4167239,111.6375,
92822,8/3/2018,92822,0,PEP,113.5182,3934466,113.3288,
92823,8/6/2018,92823,0,PEP,114.5724,6704962,114.8518,
92824,8/7/2018,92824,0,PEP,111.488,6919565,111.4842,
92825,8/8/2018,92825,0,PEP,110.7755,5173261,111.1581,
92826,8/9/2018,92826,0,PEP,110.9804,4115379,111.0197,
92827,8/10/2018,92827,0,PEP,110.1703,3711872,110.3958,
92828,8/13/2018,92828,0,PEP,110.3167,3170097,110.0046,
92829,8/14/2018,92829,0,PEP,110.3948,3836737,110.1845,
92830,8/15/2018,92830,0,PEP,110.7364,6513277,110.6054,
92831,8/16/2018,92831,0,PEP,111.5173,4504643,111.3357,
92832,8/17/2018,92832,0,PEP,112.2103,3391709,112.0112,
92833,8/20/2018,92833,0,PEP,112.0932,3676022,112.2859,
92834,8/21/2018,92834,0,PEP,111.0,4667719,111.236,
92835,8/22/2018,92835,0,PEP,109.5554,3861109,109.80799999999999,
92836,8/23/2018,92836,0,PEP,109.2528,4509100,109.196,
92837,8/24/2018,92837,0,PEP,109.4675,3677721,109.429,
92838,8/27/2018,92838,0,PEP,109.7213,3155717,109.5928,
92839,8/28/2018,92839,0,PEP,108.51100000000001,5229403,108.8185,
92840,8/29/2018,92840,0,PEP,109.3699,2403189,109.1738,
92841,8/30/2018,92841,0,PEP,109.2821,2119073,109.211,
92842,8/31/2018,92842,0,PEP,109.3309,4248805,109.2094,
