,date,index,day_index,ticker,close,volume,vwap,target
112436,3/15/2018,112436,0,TPR,52.37,1538433,52.3959,
112437,3/16/2018,112437,0,TPR,52.77,3671967,52.7265,
112438,3/19/2018,112438,0,TPR,52.21,2899763,52.3417,
112439,3/20/2018,112439,0,TPR,53.18,2058427,52.9738,
112440,3/21/2018,112440,0,TPR,52.97,2015965,53.1955,
112441,3/22/2018,112441,0,TPR,51.95,2036866,52.3606,
112442,3/23/2018,112442,0,TPR,51.74,2590667,52.062,
112443,3/26/2018,112443,0,TPR,53.24,1727672,52.8661,
112444,3/27/2018,112444,0,TPR,53.11,3042597,53.1642,
112445,3/28/2018,112445,0,TPR,52.51,2460288,52.8214,
112446,3/29/2018,112446,0,TPR,52.61,2190287,52.6515,
112447,4/2/2018,112447,0,TPR,51.48,2768198,51.372,
112448,4/3/2018,112448,0,TPR,51.81,2719515,51.5934,
112449,4/4/2018,112449,0,TPR,52.62,2578637,52.2473,
112450,4/5/2018,112450,0,TPR,54.0,3148598,53.7613,
112451,4/6/2018,112451,0,TPR,52.47,3537269,52.5821,
112452,4/9/2018,112452,0,TPR,52.61,2566602,52.7672,
112453,4/10/2018,112453,0,TPR,53.07,2048008,52.9909,
112454,4/11/2018,112454,0,TPR,52.46,2098299,52.5687,
112455,4/12/2018,112455,0,TPR,52.68,1194117,52.7384,
112456,4/13/2018,112456,0,TPR,52.51,1589230,52.5342,
112457,4/16/2018,112457,0,TPR,53.19,2368727,53.2275,
112458,4/17/2018,112458,0,TPR,53.7,2518191,53.733000000000004,
112459,4/18/2018,112459,0,TPR,53.33,2294527,53.7491,
112460,4/19/2018,112460,0,TPR,53.29,1445401,53.2255,
112461,4/20/2018,112461,0,TPR,53.03,2399565,53.0135,
112462,4/23/2018,112462,0,TPR,53.56,2110563,53.4848,
112463,4/24/2018,112463,0,TPR,53.16,2272451,53.2968,
112464,4/25/2018,112464,0,TPR,53.44,2044195,53.3685,
112465,4/26/2018,112465,0,TPR,54.61,2277419,54.3686,
112466,4/27/2018,112466,0,TPR,54.64,3208962,54.9575,
112467,4/30/2018,112467,0,TPR,53.77,4322529,54.0425,
112468,5/1/2018,112468,0,TPR,47.46,18178650,47.2077,
112469,5/2/2018,112469,0,TPR,46.37,6339406,46.8875,
112470,5/3/2018,112470,0,TPR,46.09,4799122,46.0237,
112471,5/4/2018,112471,0,TPR,46.16,2712898,46.1193,
112472,5/7/2018,112472,0,TPR,45.41,2888921,45.5077,
112473,5/8/2018,112473,0,TPR,45.54,2844455,45.4581,
112474,5/9/2018,112474,0,TPR,45.4,1724467,45.4398,
112475,5/10/2018,112475,0,TPR,45.95,4199424,45.788999999999994,
112476,5/11/2018,112476,0,TPR,46.04,2517782,45.9564,
112477,5/14/2018,112477,0,TPR,45.7,3536273,45.7687,
112478,5/15/2018,112478,0,TPR,45.24,3872948,45.3761,
112479,5/16/2018,112479,0,TPR,44.34,8136320,44.4258,
112480,5/17/2018,112480,0,TPR,44.42,3319828,44.5181,
112481,5/18/2018,112481,0,TPR,44.48,6893572,44.3761,
