,date,index,day_index,ticker,close,volume,vwap,target
67799,3/15/2018,67799,0,JWN,47.5391,2321836,47.6629,
67800,3/16/2018,67800,0,JWN,47.9278,1958655,47.997,
67801,3/19/2018,67801,0,JWN,47.9666,1066583,47.9698,
67802,3/20/2018,67802,0,JWN,47.9569,1150717,47.886,
67803,3/21/2018,67803,0,JWN,46.3535,3537751,46.5662,
67804,3/22/2018,67804,0,JWN,45.5469,1358051,45.9422,
67805,3/23/2018,67805,0,JWN,45.0513,1896538,45.3749,
67806,3/26/2018,67806,0,JWN,45.7996,1407638,45.7451,
67807,3/27/2018,67807,0,JWN,46.0328,1869987,46.3602,
67808,3/28/2018,67808,0,JWN,46.5479,1170382,46.727,
67809,3/29/2018,67809,0,JWN,47.0435,1158087,47.1513,
67810,4/2/2018,67810,0,JWN,46.1883,2278709,46.2469,
67811,4/3/2018,67811,0,JWN,46.8394,1119497,46.6667,
67812,4/4/2018,67812,0,JWN,48.0249,1174186,47.6267,
67813,4/5/2018,67813,0,JWN,48.6566,764123,48.3794,
67814,4/6/2018,67814,0,JWN,46.6742,1308994,47.0281,
67815,4/9/2018,67815,0,JWN,46.6742,1643128,46.8571,
67816,4/10/2018,67816,0,JWN,48.0735,1485590,47.8394,
67817,4/11/2018,67817,0,JWN,47.6265,940279,47.8436,
67818,4/12/2018,67818,0,JWN,47.0046,1106735,47.0705,
67819,4/13/2018,67819,0,JWN,46.0523,1537156,46.3933,
67820,4/16/2018,67820,0,JWN,46.4993,1348643,46.339,
67821,4/17/2018,67821,0,JWN,45.818999999999996,1386498,46.0734,
67822,4/18/2018,67822,0,JWN,45.9454,1022079,46.2759,
67823,4/19/2018,67823,0,JWN,45.4012,1653073,45.1799,
67824,4/20/2018,67824,0,JWN,45.4595,1327690,45.5216,
67825,4/23/2018,67825,0,JWN,46.7908,1446801,46.5281,
67826,4/24/2018,67826,0,JWN,46.5381,1475487,46.7416,
67827,4/25/2018,67827,0,JWN,47.3544,1372434,47.2027,
67828,4/26/2018,67828,0,JWN,48.2776,1690663,48.0407,
67829,4/27/2018,67829,0,JWN,50.1434,2404670,49.5246,
67830,4/30/2018,67830,0,JWN,49.1328,2376914,49.6687,
67831,5/1/2018,67831,0,JWN,48.7538,1349953,48.6425,
67832,5/2/2018,67832,0,JWN,48.7829,1195285,48.7247,
67833,5/3/2018,67833,0,JWN,47.8889,2264447,48.1985,
67834,5/4/2018,67834,0,JWN,48.093,1044004,47.9256,
67835,5/7/2018,67835,0,JWN,47.1504,1075527,47.1484,
67836,5/8/2018,67836,0,JWN,47.0337,1181868,47.0576,
67837,5/9/2018,67837,0,JWN,47.8792,1876781,47.5692,
67838,5/10/2018,67838,0,JWN,47.2087,1680977,46.9126,
67839,5/11/2018,67839,0,JWN,47.4224,925052,47.3776,
67840,5/14/2018,67840,0,JWN,47.9278,2139463,47.8788,
67841,5/15/2018,67841,0,JWN,48.4525,1551848,48.2099,
67842,5/16/2018,67842,0,JWN,49.6089,3042089,49.2151,
67843,5/17/2018,67843,0,JWN,49.8341,5173476,50.2024,
67844,5/18/2018,67844,0,JWN,44.4014,11422391,44.9592,
67845,5/21/2018,67845,0,JWN,44.8712,3733930,44.8113,
67846,5/22/2018,67846,0,JWN,44.8027,3483906,45.0153,
67847,5/23/2018,67847,0,JWN,46.6136,3086159,46.3659,
67848,5/24/2018,67848,0,JWN,47.7099,3065895,47.635,
67849,5/25/2018,67849,0,JWN,47.8959,2491932,47.9456,
67850,5/29/2018,67850,0,JWN,47.9253,1645785,47.8362,
67851,5/30/2018,67851,0,JWN,47.9644,1603466,48.1835,
67852,5/31/2018,67852,0,JWN,47.9938,2224281,47.8837,
67853,6/1/2018,67853,0,JWN,48.542,1332419,48.6346,
67854,6/4/2018,67854,0,JWN,49.8732,1861808,49.6944,
67855,6/5/2018,67855,0,JWN,50.6465,2844599,50.5806,
67856,6/6/2018,67856,0,JWN,50.7444,1724726,50.6241,
67857,6/7/2018,67857,0,JWN,51.086999999999996,2463365,51.4478,
67858,6/8/2018,67858,0,JWN,51.3611,1624831,51.1988,
67859,6/11/2018,67859,0,JWN,51.1556,1905144,51.4573,
67860,6/12/2018,67860,0,JWN,51.8114,2106491,51.6856,
67861,6/13/2018,67861,0,JWN,50.4018,2018549,50.8552,
67862,6/14/2018,67862,0,JWN,48.8161,3028676,49.021,
67863,6/15/2018,67863,0,JWN,49.423,2391375,49.082,
67864,6/18/2018,67864,0,JWN,50.5095,1780026,50.1635,
67865,6/19/2018,67865,0,JWN,50.0984,1728763,50.1164,
67866,6/20/2018,67866,0,JWN,50.7346,1097295,50.5481,
67867,6/21/2018,67867,0,JWN,51.6646,2067084,51.6343,
67868,6/22/2018,67868,0,JWN,50.3431,2070484,50.6815,
67869,6/25/2018,67869,0,JWN,49.8243,1729528,50.099,
67870,6/26/2018,67870,0,JWN,50.4801,2111656,50.0181,
67871,6/27/2018,67871,0,JWN,50.2452,1737932,50.425,
67872,6/28/2018,67872,0,JWN,51.273,1302621,51.0724,
67873,6/29/2018,67873,0,JWN,50.6857,1525115,51.0273,
67874,7/2/2018,67874,0,JWN,49.6383,2246281,49.2147,
67875,7/3/2018,67875,0,JWN,50.2942,927720,50.3911,
67876,7/5/2018,67876,0,JWN,51.9974,3729008,51.7698,
67877,7/6/2018,67877,0,JWN,52.8098,3272389,52.6937,
67878,7/9/2018,67878,0,JWN,52.3889,4130129,52.0683,
67879,7/10/2018,67879,0,JWN,50.9891,7675702,50.193000000000005,
67880,7/11/2018,67880,0,JWN,52.291000000000004,3057622,51.9321,
67881,7/12/2018,67881,0,JWN,52.2617,3253286,51.894,
67882,7/13/2018,67882,0,JWN,51.0772,2312595,51.6608,
67883,7/16/2018,67883,0,JWN,51.321999999999996,1282461,51.1824,
67884,7/17/2018,67884,0,JWN,51.2045,1338044,51.1425,
67885,7/18/2018,67885,0,JWN,51.9386,1314801,51.7993,
67886,7/19/2018,67886,0,JWN,52.8881,1164600,52.7043,
67887,7/20/2018,67887,0,JWN,51.4786,4550330,51.9587,
67888,7/23/2018,67888,0,JWN,51.9778,1705601,51.9703,
