,date,index,day_index,ticker,close,volume,vwap,target
68055,3/15/2018,68055,0,K,64.6956,3555956,65.0279,
68056,3/16/2018,68056,0,K,64.1645,8421158,64.21300000000001,
68057,3/19/2018,68057,0,K,64.1548,3552674,64.3345,
68058,3/20/2018,68058,0,K,64.0486,4128552,63.9511,
68059,3/21/2018,68059,0,K,61.498999999999995,5261287,61.519,
68060,3/22/2018,68060,0,K,61.1996,2918946,61.6679,
68061,3/23/2018,68061,0,K,60.794,2202967,61.3759,
68062,3/26/2018,68062,0,K,61.9336,1723789,61.6464,
68063,3/27/2018,68063,0,K,62.175,1966727,62.3196,
68064,3/28/2018,68064,0,K,61.7115,3488590,62.0482,
68065,3/29/2018,68065,0,K,62.7835,1946649,62.6182,
68066,4/2/2018,68066,0,K,60.9582,1545395,61.2359,
68067,4/3/2018,68067,0,K,61.1996,1878834,60.9417,
68068,4/4/2018,68068,0,K,62.7062,2357482,62.4925,
68069,4/5/2018,68069,0,K,62.3489,1294148,62.473,
68070,4/6/2018,68070,0,K,62.0398,1653445,62.3093,
68071,4/9/2018,68071,0,K,62.2716,1532059,62.6335,
68072,4/10/2018,68072,0,K,61.4411,3105856,61.9681,
68073,4/11/2018,68073,0,K,61.1803,1701825,61.24,
68074,4/12/2018,68074,0,K,60.4656,1796275,60.6284,
68075,4/13/2018,68075,0,K,60.9002,2187536,60.8031,
68076,4/16/2018,68076,0,K,61.6439,2404273,61.4536,
68077,4/17/2018,68077,0,K,61.6052,1918740,61.6309,
68078,4/18/2018,68078,0,K,61.2383,2529079,61.3484,
68079,4/19/2018,68079,0,K,60.0697,1943905,60.2996,
68080,4/20/2018,68080,0,K,58.2058,4461003,58.5414,
68081,4/23/2018,68081,0,K,58.4472,1516133,58.3907,
68082,4/24/2018,68082,0,K,58.3893,1895035,58.3647,
68083,4/25/2018,68083,0,K,58.8625,2223815,58.8569,
68084,4/26/2018,68084,0,K,58.0416,4916349,57.7612,
68085,4/27/2018,68085,0,K,58.1768,3094185,58.2713,
68086,4/30/2018,68086,0,K,56.8827,3671418,57.2813,
