,date,index,day_index,ticker,close,volume,vwap,target
20480,3/15/2018,20480,0,CAG,35.3983,3673828,35.7657,
20481,3/16/2018,20481,0,CAG,35.6221,4656995,35.6169,
20482,3/19/2018,20482,0,CAG,35.3594,2676684,35.5389,
20483,3/20/2018,20483,0,CAG,35.4275,2466269,35.4281,
20484,3/21/2018,20484,0,CAG,34.3864,5515299,34.2895,
20485,3/22/2018,20485,0,CAG,34.4934,6527084,34.9021,
20486,3/23/2018,20486,0,CAG,34.5421,3369547,34.9044,
20487,3/26/2018,20487,0,CAG,35.3788,2847457,35.1706,
20488,3/27/2018,20488,0,CAG,35.3205,2510990,35.4797,
20489,3/28/2018,20489,0,CAG,35.3399,2708196,35.4072,
20490,3/29/2018,20490,0,CAG,35.8848,2575703,35.8178,
20491,4/2/2018,20491,0,CAG,34.9215,2703407,34.9702,
20492,4/3/2018,20492,0,CAG,35.2037,2731612,35.1098,
20493,4/4/2018,20493,0,CAG,36.0113,3024736,35.8994,
20494,4/5/2018,20494,0,CAG,35.8167,1721016,35.8892,
20495,4/6/2018,20495,0,CAG,35.7486,2188760,35.863,
20496,4/9/2018,20496,0,CAG,35.7778,2381919,35.9523,
20497,4/10/2018,20497,0,CAG,35.8556,2590908,35.9946,
20498,4/11/2018,20498,0,CAG,35.7486,1485432,35.8084,
20499,4/12/2018,20499,0,CAG,35.7875,1622030,35.8356,
20500,4/13/2018,20500,0,CAG,35.806999999999995,1616407,35.7683,
20501,4/16/2018,20501,0,CAG,36.2059,1948980,36.1986,
20502,4/17/2018,20502,0,CAG,36.4978,2090104,36.4989,
20503,4/18/2018,20503,0,CAG,36.167,2547413,36.2783,
20504,4/19/2018,20504,0,CAG,35.6708,3091925,35.823,
20505,4/20/2018,20505,0,CAG,35.446999999999996,4946235,35.6644,
20506,4/23/2018,20506,0,CAG,35.5151,2966175,35.4967,
20507,4/24/2018,20507,0,CAG,35.8264,3745163,35.7148,
20508,4/25/2018,20508,0,CAG,36.1475,3256154,36.0445,
20509,4/26/2018,20509,0,CAG,36.4005,2688361,36.3624,
20510,4/27/2018,20510,0,CAG,36.54,1790660,36.6266,
20511,4/30/2018,20511,0,CAG,36.2757,2422012,36.4507,
20512,5/1/2018,20512,0,CAG,35.7767,3935429,35.8305,
20513,5/2/2018,20513,0,CAG,35.1699,3486979,35.3683,
20514,5/3/2018,20514,0,CAG,35.0525,3611835,35.1244,
20515,5/4/2018,20515,0,CAG,36.129,2564921,35.9316,
20516,5/7/2018,20516,0,CAG,36.5693,2474437,36.5096,
20517,5/8/2018,20517,0,CAG,36.5987,3946135,36.5411,
20518,5/9/2018,20518,0,CAG,36.8629,2220840,36.8153,
20519,5/10/2018,20519,0,CAG,36.951,2017714,36.9947,
20520,5/11/2018,20520,0,CAG,37.039,1797895,37.1287,
20521,5/14/2018,20521,0,CAG,36.9412,2861539,36.9478,
20522,5/15/2018,20522,0,CAG,36.9118,2213058,36.9107,
20523,5/16/2018,20523,0,CAG,36.9705,2353382,36.9596,
20524,5/17/2018,20524,0,CAG,36.9118,2345272,36.9098,
20525,5/18/2018,20525,0,CAG,36.6182,6394037,36.5052,
20526,5/21/2018,20526,0,CAG,36.1192,2891917,36.2271,
20527,5/22/2018,20527,0,CAG,36.08,2374425,36.1786,
20528,5/23/2018,20528,0,CAG,36.1583,2825722,36.1944,
20529,5/24/2018,20529,0,CAG,36.266,2255438,36.1107,
20530,5/25/2018,20530,0,CAG,36.6085,1626141,36.6338,
20531,5/29/2018,20531,0,CAG,36.5595,1491844,36.5318,
20532,5/30/2018,20532,0,CAG,36.9412,2353106,36.8925,
20533,5/31/2018,20533,0,CAG,36.266,3014726,36.3235,
20534,6/1/2018,20534,0,CAG,36.1485,1619576,36.2505,
20535,6/4/2018,20535,0,CAG,36.7748,2363196,36.6688,
20536,6/5/2018,20536,0,CAG,36.5693,2325297,36.5924,
20537,6/6/2018,20537,0,CAG,36.2562,2559416,36.2899,
20538,6/7/2018,20538,0,CAG,36.3834,2607627,36.3256,
20539,6/8/2018,20539,0,CAG,36.9314,1623046,36.8189,
20540,6/11/2018,20540,0,CAG,36.8531,2810426,36.9566,
20541,6/12/2018,20541,0,CAG,36.8922,4245760,36.9037,
20542,6/13/2018,20542,0,CAG,37.1369,2063737,37.1457,
20543,6/14/2018,20543,0,CAG,37.3815,1782788,37.3202,
20544,6/15/2018,20544,0,CAG,37.6751,5902621,37.4978,
20545,6/18/2018,20545,0,CAG,37.1271,2458345,37.2118,
20546,6/19/2018,20546,0,CAG,37.4794,3071109,37.4602,
20547,6/20/2018,20547,0,CAG,37.6262,1856463,37.5836,
20548,6/21/2018,20548,0,CAG,37.4598,3814006,37.666,
20549,6/22/2018,20549,0,CAG,37.724000000000004,2736476,37.7367,
20550,6/25/2018,20550,0,CAG,38.1057,3015098,38.007,
20551,6/26/2018,20551,0,CAG,37.4109,7604813,37.7374,
20552,6/27/2018,20552,0,CAG,34.6904,34360167,34.9637,
20553,6/28/2018,20553,0,CAG,35.0623,17102320,34.9454,
20554,6/29/2018,20554,0,CAG,34.9644,9320975,35.0452,
20555,7/2/2018,20555,0,CAG,34.2794,7153940,34.2336,
20556,7/3/2018,20556,0,CAG,33.8978,2955223,34.0266,
20557,7/5/2018,20557,0,CAG,35.1504,7841322,34.8267,
20558,7/6/2018,20558,0,CAG,34.9644,3973793,35.0991,
20559,7/9/2018,20559,0,CAG,35.6592,7667466,35.6982,
20560,7/10/2018,20560,0,CAG,35.8354,7177435,35.876,
20561,7/11/2018,20561,0,CAG,35.7571,4752309,35.8152,
20562,7/12/2018,20562,0,CAG,35.2874,4279088,35.38,
20563,7/13/2018,20563,0,CAG,35.2972,3961935,35.2463,
20564,7/16/2018,20564,0,CAG,34.9253,2924686,34.955999999999996,
20565,7/17/2018,20565,0,CAG,35.3363,5291442,35.3034,
20566,7/18/2018,20566,0,CAG,34.9253,7056585,34.9858,
20567,7/19/2018,20567,0,CAG,35.5027,6629000,35.4268,
20568,7/20/2018,20568,0,CAG,35.3754,3806726,35.3778,
20569,7/23/2018,20569,0,CAG,35.1308,3806743,35.0315,
20570,7/24/2018,20570,0,CAG,34.8372,5240219,34.8455,
20571,7/25/2018,20571,0,CAG,35.4439,6809568,35.1627,
20572,7/26/2018,20572,0,CAG,36.2953,6931191,36.1788,
20573,7/27/2018,20573,0,CAG,36.491,4954915,36.4405,
20574,7/30/2018,20574,0,CAG,35.9325,4349623,35.9941,
20575,7/31/2018,20575,0,CAG,36.1294,5498691,36.0697,
20576,8/1/2018,20576,0,CAG,35.7849,3168768,35.9258,
20577,8/2/2018,20577,0,CAG,36.277,4818302,36.1435,
20578,8/3/2018,20578,0,CAG,37.0053,5486544,36.928000000000004,
20579,8/6/2018,20579,0,CAG,36.8675,3134850,36.9523,
20580,8/7/2018,20580,0,CAG,36.3262,3177427,36.34,
